17 -22.999988 -43.606974 0 0.11981847121288744 4.6980933056448135 0.832368131716771 0.41762239595356976  159 2.289 3 2.516 94 2.503 76 2.411 144 2.517
18 -22.912075 -43.647838 0 0.7357988807747254 2.745809475169457 2.125668801625784 1.650870610046925  153 2.413 187 2.518 44 2.504 155 2.413 57 2.518 13 2.504
19 -22.909730 -43.733814 0 4.406532630055783 1.3091710406045547 0.05480908452915307 0.9211985127986858  6 2.413 220 2.518 196 2.504 43 2.399 103 2.446 213 2.503
20 -22.899288 -43.303338 0 0.45676799955457614 0.3792990750581903 4.909099414856693 5.959400794955236  162 2.414 99 2.517 189 2.507 152 2.414 70 2.517 93 2.507
21 -22.842296 -43.409526 0 0.4210842922184181 2.58735828432736 2.2968590546863004 2.8987254260000497  158 2.415 29 2.518 181 2.507 216 2.507
22 -22.971418 -43.455681 0 0.11942227952226912 5.286296676589031 0.3459610832362418 0.8782272248104036  148 2.411 199 2.516 26 2.505 91 2.412 132 2.516 46 2.504
23 -22.862912 -43.453047 0 0.6399290033637473 0.40987970425997816 4.575871008639416 4.457770750406598  92 2.415 186 2.518 216 2.506 185 2.519 223 2.506
24 -22.977432 -43.198328 0 0.2700802550124304 2.2726915806049757 2.711916510304799 8.515074568779985  224 2.537 64 2.366 133 2.430
25 -22.811705 -43.215488 0 0.7588473827281763 1.2488618454652118 2.054627481650116 1.752825374831074  131 2.390 97 1.831 63 2.354 210 2.731
26 -22.961127 -43.433916 0 0.0 5.685607229548758 0.08021422755291038 0.4301287595637147  199 2.412 201 2.516 121 2.505 176 2.412 91 2.517 22 2.505
27 -22.860672 -43.539033 0 0.5645401318894872 2.0469014717369967 2.2048376867251087 1.728236840880128  39 2.414 59 2.518 102 2.506 36 2.415 169 2.519 188 2.506
28 -22.902953 -43.583085 0 0.5822916128319051 0.25276617388945805 4.3029165050729015 2.9317359411514716  214 2.413 58 2.518 65 2.505 122 2.414 217 2.518 157 2.504
29 -22.853703 -43.388291 0 2.263120245733202 1.7233355529011392 1.589913430729464 1.5501927205783086  10 2.415 4 2.518 82 2.507 181 2.415 21 2.518 158 2.507
30 -22.944037 -43.670134 0 0.2169167374110881 2.0154528557868505 2.869103618353422 0.9215411358279127  15 2.412 125 2.517 153 2.503 13 2.413 164 2.518 135 2.503
31 -22.866185 -43.324056 0 0.13835686489377014 1.7581242585006536 3.857111262413341 6.095854283628461  70 2.415 152 2.518 141 2.507 35 2.415 193 2.518 16 2.507
32 -22.919918 -43.346863 0 0.20384114001252066 2.495706171474647 2.938055402236201 3.37374518429744  55 2.413 211 2.517 93 2.506 100 2.414 80 2.517 72 2.506
33 -22.991988 -43.499210 0 0.31499753710855444 2.973337652117466 1.9232390848967509 0.34664357742821633  138 2.411 209 2.516 46 2.504 53 2.411 206 2.516 50 2.503
34 -22.841666 -43.578679 0 0.0 2.970947489195626 0.02575651066465756 0.7658925692428774  118 2.021 169 2.067
35 -22.844466 -43.323533 0 0.5199760391553242 0.05365498013363611 5.1110479855156274 7.179074554662437  31 2.415 141 2.518 130 2.508 124 2.416 54 2.518 193 2.507
36 -22.838955 -43.538503 0 0.05132902324510548 4.943574339445079 0.4832994152130058 1.46296500633133  27 2.415 102 2.519 194 2.468 169 2.506
37 -22.934928 -43.605379 0 0.0466839384686013 4.8280201092687465 0.7694400786004219 1.7987324158255997  219 2.412 11 2.517 214 2.504 157 2.413 187 2.518 146 2.504
38 -23.053336 -43.546438 0 0.02287430743646197 3.563127941062768 0.1221625021712661 0.04095238452820252  190 2.745 127 2.151 150 2.142 218 2.052
39 -22.882384 -43.539562 0 0.177954404879298 2.145923152961668 2.899600639687828 1.8817558717398006  134 2.414 156 2.518 59 2.506 27 2.414 188 2.518 65 2.505
40 -22.878640 -43.259815 0 1.5385249260202651 0.08391967343182143 4.070660052756453 8.511556309604842  48 2.414 200 2.517 83 2.449 96 2.415 67 2.517 189 2.507
41 -22.812338 -43.344240 0 2.3278911073268693 0.44676650793781136 1.9917458849709337 5.1632765059698515  54 2.305 124 2.464 98 2.460
42 -22.993886 -43.243100 0 0.06265918037285503 1.7301805948958864 0.9605314755284579 4.297604952207587  110 1.914 62 2.114
43 -22.888161 -43.733241 0 1.4362178203719689 3.5198173396729246 0.5023105990780667 0.9098916658920946  19 2.399 196 2.508 95 2.504 103 2.509
44 -22.901803 -43.626076 0 0.08849429910058193 4.153474563164882 1.3966599641843267 2.555735454631681  187 2.413 157 2.518 217 2.505 175 2.414 155 2.518 18 2.504
45 -22.962824 -43.711884 0 0.034734262061865244 3.1075048136898147 1.2225115143353955 1.2054099547994734  202 2.460 135 2.255 183 2.223 161 2.537
46 -22.981705 -43.477445 0 0.42576254893672233 3.9237713614023026 1.2783053947414986 0.6904791326211739  209 2.411 148 2.516 22 2.504 132 2.412 53 2.516 33 2.504
47 -22.974695 -43.326667 0 0.16958225007741676 3.792047976880894 1.5960322490642458 1.3228656148728035  2 2.412 126 2.516 101 2.505 180 2.412 85 2.516 184 2.505
48 -22.900350 -43.260335 0 0.6912339908963866 0.8009428756981198 4.254835594959003 7.588242815445004  116 2.414 75 2.517 200 2.507 40 2.414 189 2.517 99 2.507
49 -22.907434 -43.411102 0 0.10508998856006 4.357940504266616 1.2583828398701953 2.9242045317574075  129 2.413 191 2.517 137 2.506 177 2.414 128 2.517 86 2.506
50 -23.002266 -43.520975 0 0.045008982696676435 5.249750333111602 0.3576322085248523 0.3514934679495327  154 2.411 138 2.516 33 2.503 206 2.411 7 2.516 163 2.503
51 -23.001133 -43.563976 0 0.27406856796413515 4.871628340386542 0.3681297695642842 0.4176423997256341  81 2.410 163 2.516 7 2.503 71 2.411 94 2.516 3 2.503
52 -22.870882 -43.689227 0 0.0 3.649516419180069 0.05676535262034535 0.5965423978222312  12 2.040 79 2.301 95 2.401
53 -22.970303 -43.498682 0 0.19542144002606335 4.009200711093121 1.4349555187663847 0.18885202646097754  33 2.411 46 2.516 132 2.504 222 2.412 107 2.517 206 2.504
54 -22.833067 -43.344771 0 1.7995673785668744 0.049267160891402886 3.73890516351171 7.305513714937775  193 2.415 35 2.518 124 2.508 41 2.305 98 2.518 82 2.507
55 -22.941618 -43.347386 0 0.5066154167068594 1.1170220559479238 4.046561405737707 1.2097015082005869  85 2.412 180 2.516 211 2.506 32 2.413 72 2.517 178 2.505
56 -22.947486 -43.541151 0 0.0 5.707723186928897 0.06219208706077478 0.8171210853501725  203 2.412 107 2.517 90 2.504 61 2.413 111 2.517 9 2.504
57 -22.900643 -43.669066 0 0.21298228294187369 2.8103400102123888 1.5778569704101821 0.9240749712435856  13 2.413 18 2.518 155 2.504 79 2.414 12 2.519 140 2.504
58 -22.914374 -43.561854 0 0.5720362108077878 0.7791907996374491 4.3789593297686 1.4618161941318266  111 2.413 61 2.518 134 2.505 65 2.414 28 2.518 214 2.504
59 -22.872093 -43.517801 0 0.14236993597163794 1.9187182993975413 3.421822253053729 2.6879490999967945  156 2.414 182 2.518 221 2.506 102 2.415 27 2.518 39 2.506
60 -22.933433 -43.239612 0 0.35501003161893263 1.9498349342447319 3.4604778962610587 8.506486666120594  192 2.413 69 2.516 172 2.507 75 2.413 116 2.516 77 2.506
61 -22.925791 -43.540622 0 0.22081400892038017 2.519398206820824 2.7931844758048783 1.4616908316171784  56 2.413 90 2.517 66 2.505 134 2.413 58 2.518 111 2.504
62 -22.987138 -43.262415 0 0.3647409794174474 4.319628686706043 1.085002989953837 3.3266897783076748  42 2.114 110 2.506 14 2.412 170 2.515 112 2.510
63 -22.803136 -43.236495 0 2.045518196825502 2.5015703228471398 0.42968709399325117 0.644073980806619  210 2.198 25 2.354 97 2.194 117 2.142
64 -22.956176 -43.197122 0 0.3379837444174591 2.353421765914488 3.0649912151748793 7.543354190084037  24 2.366 224 2.079 197 2.413 69 2.516 133 2.506
65 -22.892670 -43.561324 0 0.6138843992173721 0.6760644729383188 4.358162279162086 1.462135034062309  58 2.414 134 2.518 39 2.505 188 2.414 122 2.518 28 2.505
66 -22.915506 -43.518859 0 0.06308902806893325 2.912033418381099 2.3366248216918333 1.4618839879312504  90 2.413 1 2.517 84 2.505 156 2.414 134 2.518 61 2.505
67 -22.867253 -43.281055 0 1.04677372814544 0.4415786100864979 4.161061892137736 8.459122964454744  189 2.415 40 2.517 96 2.508 109 2.415 141 2.518 152 2.507
68 -23.004602 -43.392072 0 0.5857708655818744 2.2642592290687196 2.163672271381293 1.3250126773444428  212 2.466 142 2.301 143 2.452 151 2.453
69 -22.944806 -43.218367 0 0.02283389169378107 5.519204385050786 0.22307593529906394 1.91716955255601  133 2.413 64 2.516 197 2.507 172 2.413 60 2.516 192 2.506
70 -22.887898 -43.324578 0 0.6176326955119236 0.8573207084001282 4.290734152477837 5.123125777366347  93 2.414 20 2.517 152 2.507 31 2.415 16 2.517 100 2.507
71 -22.979451 -43.563445 0 0.32365331990682766 4.588663064048577 0.6712325103200032 0.41773391680161037  51 2.411 7 2.516 203 2.504 9 2.412 166 2.517 94 2.503
72 -22.930227 -43.368626 0 0.8008785253135837 0.2756189177390068 4.551223898338897 4.384953709669407  178 2.413 55 2.517 32 2.506 80 2.413 191 2.517 139 2.506
73 -23.004497 -43.434969 0 1.156364144236093 1.5021658650319922 2.3064069754967815 1.4508036546543543  151 2.205 143 2.504 199 2.411 148 2.516 160 2.503
74 -22.966888 -43.627674 0 0.22013460260241466 4.237029936944444 1.0768967718995794 0.4177493911776578  144 2.411 76 2.517 219 2.503 146 2.412 125 2.517 8 2.503
75 -22.911730 -43.239092 0 1.1132091991959594 0.7599495936322616 3.7829252357058905 10.606141358657368  60 2.413 172 2.516 115 2.437 200 2.414 48 2.517 116 2.507
76 -22.978307 -43.606442 0 0.0 4.056604658383983 0.8420779253276496 0.41771390908061956  17 2.411 94 2.517 166 2.503 219 2.412 74 2.517 144 2.503
77 -22.943755 -43.261375 0 0.11043616669335693 4.2159932444338235 1.3799249151980684 4.995813561755213  14 2.412 192 2.516 60 2.506 116 2.413 204 2.516 104 2.506
78 -22.942692 -43.304381 0 0.0 5.768774274772464 0.0031110014416245 1.0383919149898164  101 2.412 104 2.516 204 2.506 162 2.413 211 2.516 180 2.506
79 -22.878937 -43.668532 0 0.21291345884815888 3.323780424791929 1.705017988875522 1.0428403337951149  57 2.414 155 2.519 149 2.507 52 2.301 12 2.504
80 -22.908525 -43.368102 0 0.2876217354421102 2.7281013085392867 2.6508344806962896 4.001442766362237  72 2.413 32 2.517 100 2.506 215 2.414 137 2.517 191 2.506
81 -23.022809 -43.564506 0 0.18272464677940073 5.171499679818404 0.374597864321444 0.3778246542315541  150 2.410 127 2.516 163 2.503 51 2.410 3 2.516 5 2.502
82 -22.843387 -43.366531 0 1.4863569618289596 0.12480916559886174 4.01438704194478 6.412296388101358  4 2.415 193 2.518 54 2.507 98 2.416 181 2.518 29 2.507
83 -22.868535 -43.238567 0 2.2289690646191067 0.45743734403014114 2.46602452372535 8.887834358505316  200 2.389 205 2.410 105 2.322 96 2.485 40 2.449
84 -22.905216 -43.497097 0 0.018482271506756465 5.02736099962854 0.6176004367536791 2.5778055416278636  1 2.413 174 2.518 179 2.505 182 2.414 156 2.518 66 2.505
85 -22.963311 -43.347909 0 0.7544776914445066 1.9719326354214737 2.2427922423639686 3.446961798757526  184 2.412 47 2.516 180 2.505 55 2.412 178 2.516 195 2.505
86 -22.917735 -43.432864 0 0.13749242644294668 5.178046643091334 0.38267419977582445 1.2744441862543638  176 2.413 129 2.517 49 2.506 128 2.414 136 2.517 88 2.505
87 -22.962225 -43.390913 0 0.8937622372479512 1.1431517888891172 2.9094066638831007 2.180330798006362  142 2.412 195 2.516 178 2.505 139 2.412 121 2.516 201 2.505
88 -22.928032 -43.454627 0 0.0 5.69920876039312 0.06565252841946606 1.1004031908320369  91 2.413 176 2.517 86 2.505 136 2.413 174 2.517 168 2.505
89 -22.924015 -43.177908 0 1.076919584378193 0.6114544722589144 2.452258290629912 7.090360475566437  173 2.175 147 2.242 197 2.240
90 -22.937204 -43.519388 0 0.011390095327333063 5.430382800727447 0.32654777888300957 1.460967256097981  107 2.412 222 2.517 1 2.505 66 2.413 61 2.517 56 2.504
91 -22.949728 -43.455154 0 0.0 5.770432960849701 0.0 0.45493598758428405  22 2.412 26 2.517 176 2.505 88 2.413 168 2.517 132 2.505
92 -22.884624 -43.453574 0 0.39184987935018517 0.8162248200972507 4.524326859359357 5.18484579210614  136 2.414 128 2.518 186 2.506 23 2.415 223 2.518 179 2.506
93 -22.909605 -43.325100 0 0.05110520210997238 5.354271341578147 0.3363265335462814 2.4841014571151607  211 2.413 162 2.517 20 2.507 70 2.414 100 2.517 32 2.506
94 -22.989722 -43.585210 0 0.32238836795439874 4.176307344689024 1.0786088497070563 0.4176782452359776  3 2.411 51 2.516 71 2.503 166 2.411 76 2.517 17 2.503
95 -22.878540 -43.711142 0 0.09567331279735425 4.611384141744926 0.12911380662076724 0.8445314916756542  196 2.329 12 2.443 52 2.401 43 2.504
96 -22.856924 -43.259294 0 1.0347166905249898 0.12271284572240074 4.562387198566902 8.137022978171188  40 2.415 83 2.485 105 2.320 120 2.188 109 2.518 67 2.508
97 -22.795288 -43.216851 0 1.1856185742425915 1.8140615868381633 0.6981958160350731 1.8009917414522465  25 1.831 131 2.602 63 2.194
98 -22.821663 -43.366007 0 0.8409082931403709 0.22615727420218693 4.387793783501683 6.703856782140042  82 2.416 54 2.518 41 2.460 181 2.508
99 -22.910674 -43.282097 0 0.4785645398695273 1.227629754632552 4.035535758145821 8.270511467670888  204 2.413 116 2.517 48 2.507 189 2.414 20 2.517 162 2.507
100 -22.898214 -43.346340 0 0.19490989151628196 2.1608695030189597 3.381938372093461 5.124601994601717  32 2.414 93 2.517 70 2.507 16 2.414 215 2.517 80 2.506
101 -22.964386 -43.304903 0 0.0 5.483467274357131 0.28715648658046505 0.9059940342290036  126 2.412 170 2.516 104 2.506 78 2.412 180 2.516 47 2.505
102 -22.850378 -43.517273 0 0.09241949067935926 4.311200134163415 1.0766328265338048 2.3785321937487987  59 2.415 221 2.519 225 2.506 194 2.232 36 2.519 27 2.506
103 -22.899053 -43.754693 0 1.9429156370406635 3.0451062152159865 0.022665122826977854 0.8470913739820602  213 2.329 19 2.446 43 2.509 113 2.486
104 -22.954073 -43.283139 0 0.008930701705013158 5.624957601411515 0.13747499433639346 0.16219677349889786  170 2.412 14 2.516 77 2.506 204 2.413 78 2.516 101 2.506
105 -22.847657 -43.239005 0 1.7487269238101761 0.4316691728560625 1.4646855370784304 4.273766604554957  83 2.322 210 2.771 120 2.554 96 2.320
106 -22.927921 -43.774519 0 0.10340344763817465 3.6053479656855636 0.0 0.5613376645475129  213 2.131 113 2.123
107 -22.958897 -43.519917 0 0.0 5.769415953304557 0.0 0.4203825986070844  206 2.412 53 2.517 222 2.504 90 2.412 56 2.517 203 2.504
108 -22.791212 -43.174739 0 0.36213606904870627 0.7807881402948211 2.367473907773114 5.190887767053488  131 2.426
109 -22.845534 -43.280534 0 0.39745839941596756 0.8660938117334424 4.446645863280268 7.717945315237498  67 2.415 96 2.518 120 2.174 198 2.415 130 2.518 141 2.508
110 -22.976822 -43.240651 0 0.22385095663252724 4.061943927902766 1.47571585686479 3.771925139523744  42 1.914 133 2.506 192 2.412 14 2.515 62 2.506
111 -22.936072 -43.562384 0 0.5178135059046018 1.896750064570973 2.885109965585944 1.3316867419990441  9 2.412 56 2.517 61 2.504 58 2.413 214 2.518 11 2.504
112 -22.997003 -43.284476 0 0.004530051424836718 5.005358436015532 0.4729530945822232 0.9825256946714495  62 2.510 170 2.363 126 2.464 119 2.446
113 -22.908908 -43.776481 0 0.19745309891659574 5.238696992776248 0.0 0.8773877680264888  106 2.123 213 2.470 103 2.486
114 -22.813481 -43.302056 0 0.8308545789857237 0.5601880009274794 3.54135995313501 5.419190360149823  130 2.297 198 2.527 124 2.382
115 -22.901915 -43.217820 0 2.8372206637239388 0.10030793531965347 2.449612921017295 4.10917125843112  172 2.356 147 2.532 205 2.456 200 2.503 75 2.437
116 -22.922055 -43.260855 0 0.37229568479623615 1.3322278222802113 4.001119690612567 6.903433634989444  77 2.413 60 2.516 75 2.507 48 2.414 99 2.517 204 2.506
117 -22.812173 -43.254952 0 2.770759445457809 0.5890626471576724 0.11996674921822163 0.4157790214721129  120 2.870 210 1.988 63 2.142 198 2.884
118 -22.859633 -43.581648 0 1.343558213122807 3.613720724930983 0.36870996718865007 1.4025115585641157  122 2.405 188 2.480 169 2.477 34 2.021
119 -23.006754 -43.305904 0 0.6055933275537696 1.838746577146476 2.692342800265319 1.3049232684359455  112 2.446 126 2.300 2 2.465
120 -22.837327 -43.261273 0 1.8674432298823453 0.3343967192840501 1.610148956647424 5.216349505960104  96 2.188 105 2.554 210 2.775 117 2.870 198 2.444 109 2.174
121 -22.950832 -43.412152 0 0.40726267059640703 5.317523805526634 0.04589220131290457 1.1563429236068545  201 2.412 87 2.516 139 2.505 129 2.413 176 2.517 26 2.505
122 -22.881247 -43.582554 0 0.25457027719406766 0.6956930099281504 4.461831337321776 1.4656059932486944  28 2.414 65 2.518 188 2.505 118 2.405 217 2.505
123 -23.023860 -43.478600 0 0.33821250844344003 1.2145861968404956 3.150157895160236 1.2243949073894975  160 2.454 209 2.277 138 2.442 167 2.589
124 -22.822742 -43.323011 0 1.2819259369834446 0.31999800094110786 3.808945197495113 6.987852400014648  35 2.416 130 2.518 114 2.382 41 2.464 54 2.508
125 -22.955464 -43.648905 0 0.4522556678449374 3.661130543397073 1.3357494455808647 0.6776337358212006  8 2.412 74 2.517 146 2.503 153 2.412 30 2.517 15 2.503
126 -22.986075 -43.305425 0 0.7592761091087078 3.2385529609310586 1.7374285967644134 1.5412844262230188  119 2.300 112 2.464 170 2.505 101 2.412 47 2.516 2 2.505
127 -23.034213 -43.543270 0 0.0 5.617887882700063 0.11375002622090453 0.3388348504293832  38 2.151 190 2.327 154 2.503 163 2.410 81 2.516 150 2.502
128 -22.896031 -43.432338 0 0.05488179514353939 2.6521044716438804 3.050678164346234 3.6679392094758283  86 2.414 49 2.517 177 2.506 186 2.414 92 2.518 136 2.506
129 -22.929135 -43.411627 0 0.21385235732935073 4.564543342160452 0.8945143652106097 1.1049147134023574  121 2.413 139 2.517 191 2.506 49 2.413 86 2.517 176 2.505
130 -22.834140 -43.301773 0 0.37250362809210574 0.06704600898556148 5.327699048097195 7.74132930425871  141 2.416 109 2.518 198 2.500 114 2.297 124 2.518 35 2.508
131 -22.804505 -43.193510 0 0.5515807450069296 0.10734773538029183 4.939760528408777 7.123810765815823  108 2.426 97 2.602 25 2.390
132 -22.960018 -43.476918 0 0.007246777072986013 5.621766030919452 0.13909623885208022 0.18887688715698203  46 2.412 22 2.516 91 2.505 168 2.412 222 2.517 53 2.504
133 -22.966501 -43.218886 0 1.339052108888095 2.9994819392214342 1.415095217361304 2.508522878548897  24 2.430 64 2.506 69 2.413 192 2.516 110 2.506
134 -22.904090 -43.540092 0 0.4112154082155714 0.661099132352051 4.518789615554282 1.893422358724413  61 2.413 66 2.518 156 2.505 39 2.414 65 2.518 58 2.505
135 -22.954297 -43.691897 0 0.1531736701038241 2.4901328925403177 2.4284234458110867 2.078568838034231  202 2.372 15 2.517 30 2.503 164 2.412 183 2.518 45 2.255
136 -22.906331 -43.454100 0 0.007506979795229067 5.704056071463381 0.06139028130102456 3.461715426416944  88 2.413 86 2.517 128 2.506 92 2.414 179 2.518 174 2.505
137 -22.897128 -43.389340 0 0.12499669320721814 4.121547672176801 1.4644236412738858 1.3973032504808438  191 2.414 80 2.517 215 2.506 10 2.414 177 2.518 49 2.506
138 -23.013667 -43.499738 0 0.06159744518206 3.6101992414004926 1.0659213708066761 0.6321350213041332  167 2.136 123 2.442 209 2.503 33 2.411 50 2.516 154 2.503
139 -22.940532 -43.390389 0 0.6615594710231958 1.7357530973579678 2.713680343635266 2.201606734291405  87 2.412 178 2.516 72 2.506 191 2.413 129 2.517 121 2.505
140 -22.910909 -43.690827 0 0.678131866128741 1.344475794055382 3.4840218632791355 0.9212468295188923  164 2.413 13 2.518 57 2.504 12 2.413 196 2.518 220 2.503
141 -22.855861 -43.302295 0 0.27424150225641886 2.0963221813044486 3.373219526682698 6.663509778770165  152 2.415 67 2.518 109 2.508 130 2.416 35 2.518 31 2.507
142 -22.983913 -43.391438 0 1.3933514771673001 3.040059839279126 0.7817945906049505 1.4952580642463518  68 2.301 212 2.516 195 2.505 87 2.412 201 2.516 143 2.504
143 -22.994207 -43.413203 0 0.6438324076932999 2.3742332368520804 1.9600690317134664 1.3178300028080667  151 1.934 68 2.452 142 2.504 201 2.412 199 2.516 73 2.504
144 -22.988572 -43.628207 0 0.07098714945838171 2.5129079572048094 2.4117859145978775 0.6462429408546274  17 2.517 76 2.503 74 2.411 8 2.517 208 2.108
145 -22.823172 -43.495766 0 0.0 2.675807268377677 0.0 1.5368909836891231  225 1.880 194 2.250
146 -22.945198 -43.627141 0 0.27564696932552984 5.127788388477191 0.3345979539091891 0.8940934789335726  74 2.412 219 2.517 37 2.504 187 2.413 153 2.518 125 2.503
147 -22.912776 -43.196086 0 1.813534886896069 0.2498974888390959 3.584161685601429 5.575641138497476  197 2.413 89 2.242 173 2.228 115 2.532 172 2.507
148 -22.993103 -43.456207 0 0.28931981459729383 3.0638754149146363 1.4685713938840284 1.205319235222735  160 2.392 73 2.516 199 2.504 22 2.411 46 2.516 209 2.504
149 -22.868808 -43.646667 0 0.776963429834116 3.2148128806220986 0.620738404793708 1.7613063235028148  155 2.398 175 2.501 79 2.507
150 -23.044479 -43.565037 0 0.0 5.42951604041657 0.28031890658575115 0.3977074070036438  218 2.268 38 2.142 127 2.502 81 2.410 5 2.516
151 -23.011543 -43.414824 0 0.3664682734118196 2.191569836221581 0.5297816879143106 0.7749874243147796  68 2.453 143 1.934 73 2.205
152 -22.877577 -43.302816 0 0.28507535652481925 0.23470733948709896 5.19222531195276 6.828735573298329  20 2.414 189 2.517 67 2.507 141 2.415 31 2.518 70 2.507
153 -22.933773 -43.648371 0 0.29679477303953816 2.1113276749089915 2.833385577909033 0.9887127936160818  125 2.412 146 2.518 187 2.504 18 2.413 13 2.518 30 2.503
154 -23.023942 -43.521504 0 0.28764351544127537 4.312898463083079 0.7152672777573478 1.257651533994711  190 2.059 167 2.226 138 2.503 50 2.411 163 2.516 127 2.503
155 -22.890372 -43.647305 0 0.5375189410570403 3.5687068570371716 1.3863547725963052 1.537756546166981  18 2.413 44 2.518 175 2.505 149 2.398 79 2.519 57 2.504
156 -22.893802 -43.518330 0 0.2479650733854554 4.4435900271200826 0.9944986846246034 2.306281800172717  66 2.414 84 2.518 182 2.505 59 2.414 39 2.518 134 2.505
157 -22.913230 -43.604847 0 0.47643782693156334 0.690991554963965 4.33577518806095 3.8898146594326883  37 2.413 214 2.518 28 2.504 217 2.414 44 2.518 187 2.504
158 -22.864014 -43.410052 0 2.6307097340955505 1.5904019096309714 1.4150088591308376 2.572726408436002  177 2.415 10 2.518 29 2.507 21 2.415 216 2.515 186 2.506
159 -23.020499 -43.605054 0 0.0 3.8781075569824224 0.0 0.2697493841747354  207 2.428 5 2.376 3 2.220 17 2.289
160 -23.014608 -43.456827 0 0.38394285472799855 1.2486885936291257 3.748447240323443 1.3925094485128595  73 2.503 148 2.392 209 2.498 123 2.454
161 -22.949646 -43.732113 0 0.044537970574005215 3.2035654376608056 0.0 0.4879696562952024  45 2.537 183 2.085 6 2.038
162 -22.920993 -43.303860 0 0.027278663106453646 5.213696726580472 0.5321702113078656 2.4340805400270003  78 2.413 204 2.516 99 2.507 20 2.414 93 2.517 211 2.506
163 -23.012540 -43.542740 0 0.01402258496478569 4.017026871597059 1.458694008088858 0.3545488712809496  127 2.410 154 2.516 50 2.503 7 2.411 51 2.516 81 2.503
164 -22.932606 -43.691362 0 0.3116569075284237 0.7249831368972914 4.447372021801712 0.9210457017249428  135 2.412 30 2.518 13 2.503 140 2.413 220 2.518 183 2.503
165 -23.044437 -43.650103 0 0.0 3.92928049635737 0.0 0.27683459518425124 
166 -22.968038 -43.584678 0 0.10869260141323295 3.825580836361083 1.6584109869295203 0.4177697174444177  94 2.411 71 2.517 9 2.504 11 2.412 219 2.517 76 2.503
167 -23.032771 -43.501976 0 0.11624632462346704 3.168602462458697 0.6913140197348725 0.6690506759058792  123 2.589 138 2.136 154 2.226 190 2.347
168 -22.938325 -43.476390 0 0.0 5.768418805001703 0.0025185435490913594 0.6061176450096792  132 2.412 91 2.517 88 2.505 174 2.413 1 2.517 222 2.505
169 -22.849247 -43.560263 0 0.22057512265172116 4.778313674138613 0.5290539303884954 1.4627718059575014  188 2.415 27 2.519 36 2.506 34 2.067 118 2.477
170 -22.975764 -43.283660 0 0.005091654490294059 4.917979081209727 0.829215444915607 0.35911050496695374  112 2.363 62 2.515 14 2.506 104 2.412 101 2.516 126 2.505
