2 -23.06096037 -43.51182257
2 -23.06543916 -43.51182493
2 -23.06467173 -43.50906433
2 -23.06279598 -43.51152228
2 -23.06424484 -43.51017742
2 -23.06534104 -43.51316083
2 -23.06553897 -43.51230778
2 -23.06224656 -43.51190789
2 -23.06400309 -43.51040148
2 -23.06181189 -43.51258625
2 -23.06392917 -43.51195889
2 -23.06455034 -43.50820326
2 -23.06431482 -43.51203047
2 -23.06562854 -43.51397944
2 -23.06168385 -43.51163795
2 -23.06525829 -43.51433809
2 -23.06497544 -43.50815736
2 -23.06527642 -43.51424647
2 -23.06309250 -43.51103900
2 -23.06437814 -43.50833409
2 -23.06396233 -43.51308459
2 -23.06242314 -43.51208325
2 -23.06450374 -43.51336795
2 -23.06397658 -43.51014770
2 -23.06520582 -43.50982536
2 -23.06549042 -43.51333447
2 -23.06363709 -43.51115511
2 -23.06567759 -43.51179768
2 -23.06570762 -43.51144418
2 -23.06292357 -43.51228457
2 -23.06364833 -43.50923252
2 -23.06499027 -43.51154834
2 -23.06506846 -43.51370738
2 -23.06463968 -43.51327031
2 -23.06433292 -43.51341807
2 -23.06472243 -43.51360046
2 -23.06487350 -43.50917710
2 -23.06251095 -43.51298603
3 -23.07090954 -43.19609676
3 -23.06697986 -43.19227726
3 -23.06742018 -43.19327454
3 -23.08142210 -43.20807832
3 -23.07026718 -43.19204241
3 -23.07015316 -43.19848012
3 -23.06951565 -43.19523028
3 -23.07273597 -43.19166758
3 -23.06755569 -43.19202952
3 -23.07161867 -43.19527759
3 -23.07108216 -43.19081940
3 -23.06872260 -43.19168826
3 -23.06780692 -43.19715500
3 -23.07184874 -43.19185133
3 -23.07164312 -43.19060598
3 -23.07172415 -43.19502151
3 -23.07084615 -43.19220511
3 -23.06782127 -43.19430442
3 -23.06826184 -43.19533094
3 -23.06745773 -43.19463224
3 -23.06702650 -43.19526354
3 -23.06820930 -43.19255398
3 -23.07209188 -43.19472508
3 -23.07146909 -43.19476162
3 -23.07171228 -43.19633604
3 -23.07067984 -43.19077796
3 -23.07069984 -43.19158410
3 -23.06901749 -43.19726722
3 -23.07190197 -43.19156991
3 -23.07135436 -43.19141186
3 -23.07259836 -43.19230373
3 -23.06980095 -43.19133505
3 -23.06824588 -43.19180126
3 -23.06941420 -43.19441761
3 -23.06709794 -43.19208026
3 -23.06874613 -43.19249831
3 -23.06792435 -43.19704654
3 -23.08164949 -43.20837608
3 -23.07150678 -43.19134450
3 -23.06809983 -43.19611041
3 -23.06888272 -43.19357861
3 -23.07002418 -43.19393417
3 -23.06743471 -43.19572068
3 -23.07169207 -43.19238889
3 -23.06729030 -43.19241909
3 -23.06803622 -43.19420168
3 -23.07287963 -43.19823166
3 -23.07016064 -43.19419902
3 -23.07208507 -43.19329578
3 -23.07104766 -43.19187392
3 -23.07116961 -43.19095973
3 -23.06907593 -43.19218379
3 -23.06983833 -43.19331215
3 -23.07107219 -43.19489803
3 -23.06791496 -43.19720271
3 -23.06868952 -43.19587070
3 -23.06866953 -43.19681338
3 -23.06951098 -43.19616270
3 -23.06913935 -43.19401084
3 -23.07255080 -43.19343599
3 -23.06871378 -43.19301101
3 -23.07063088 -43.19490263
3 -23.07040712 -43.19676570
3 -23.06768245 -43.19664374
3 -23.07018571 -43.19229995
3 -23.06699410 -43.19346776
3 -23.06927857 -43.19422355
3 -23.06988344 -43.19801496
3 -23.07003889 -43.19096150
3 -23.07033975 -43.19062523
3 -23.06810649 -43.19502624
3 -23.06950293 -43.19834448
3 -23.06900130 -43.19590359
3 -23.07188082 -43.19230642
3 -23.06819864 -43.19445966
3 -23.07165521 -43.19653276
3 -23.06747066 -43.19330750
3 -23.07309271 -43.19949600
3 -23.07041521 -43.19609479
3 -23.07124889 -43.19637758
3 -23.06995482 -43.19395696
3 -23.06824713 -43.19522230
3 -23.07036984 -43.19155215
3 -23.06961507 -43.19230892
3 -23.06924655 -43.19732154
3 -23.06964652 -43.19110908
3 -23.06887217 -43.19692819
3 -23.06681765 -43.19363618
3 -23.07015294 -43.19611911
3 -23.06921965 -43.19326615
3 -23.06850972 -43.19188415
3 -23.06926870 -43.19466871
3 -23.07057328 -43.19350911
3 -23.06831304 -43.19733662
3 -23.06754769 -43.19255427
3 -23.07130941 -43.19437981
3 -23.07341038 -43.19817394
3 -23.07024622 -43.19678884
3 -23.07371650 -43.19817139
3 -23.06752846 -43.19547232
4 -23.06080198 -43.14516182
4 -23.06368212 -43.14663078
4 -23.06121061 -43.14559602
4 -23.06214500 -43.14368945
4 -23.06293135 -43.14398842
4 -23.06196614 -43.14721403
4 -23.06277260 -43.14606162
4 -23.06478418 -43.14501792
4 -23.06309063 -43.14679297
4 -23.06347381 -43.14431781
4 -23.06326232 -43.14636781
4 -23.06159465 -43.14523796
4 -23.06223476 -43.14441799
4 -23.06510704 -43.14356601
4 -23.06459882 -43.14547748
4 -23.06373638 -43.14417532
4 -23.06300140 -43.14357904
4 -23.06071072 -43.14765871
4 -23.06487164 -43.14566653
4 -23.06286735 -43.14379018
4 -23.06285697 -43.14674655
4 -23.06395259 -43.14591233
4 -23.06272953 -43.14616937
4 -23.06433866 -43.14616079
4 -23.06202807 -43.14708793
4 -23.06361487 -43.14632207
4 -23.06355432 -43.14583192
4 -23.06427222 -43.14536754
4 -23.06138483 -43.14731065
4 -23.06185502 -43.14521524
4 -23.06365052 -43.14351402
4 -23.06271723 -43.14560001
4 -23.06397976 -43.14682841
4 -23.06366284 -43.14619016
4 -23.06272417 -43.14566584
4 -23.06159021 -43.14447795
4 -23.06319870 -43.14394256
4 -23.06381155 -43.14433500
4 -23.06047289 -43.14747100
4 -23.06142242 -43.14449448
4 -23.06483668 -43.14411276
4 -23.06340128 -43.14671846
4 -23.06399712 -43.14401344
4 -23.06371736 -43.14601046
4 -23.06406025 -43.14604669
4 -23.06359993 -43.14721794
4 -23.06130222 -43.14606579
4 -23.06462140 -43.14419522
4 -23.06132990 -43.14713789
4 -23.06078772 -43.14672623
4 -23.06180303 -43.14540316
4 -23.06134122 -43.14525345
4 -23.06405449 -43.14563050
4 -23.06075144 -43.14736383
4 -23.06373947 -43.14706744
4 -23.06315826 -43.14472404
4 -23.06044614 -43.14742780
4 -23.06296489 -43.14404374
4 -23.06378109 -43.14371360
4 -23.06328724 -43.14589384
4 -23.06408004 -43.14392992
4 -23.06212229 -43.14639342
4 -23.06386798 -43.14552071
4 -23.06407400 -43.14626190
4 -23.06363180 -43.14617701
4 -23.06346879 -43.14448711
4 -23.06277209 -43.14363120
4 -23.06284172 -43.14457669
4 -23.06225135 -43.14405770
4 -23.06121196 -43.14456326
4 -23.06215667 -43.14409741
4 -23.06366276 -43.14705806
4 -23.06434055 -43.14452080
4 -23.06186561 -43.14360536
4 -23.06385699 -43.14653166
4 -23.06294703 -43.14580932
4 -23.06277339 -43.14645672
4 -23.06094097 -43.14525208
4 -23.06391372 -43.14633571
4 -23.06289716 -43.14452139
4 -23.06248751 -43.14569324
4 -23.06463856 -43.14424531
4 -23.06108645 -43.14484868
4 -23.06497661 -43.14538606
4 -23.06488027 -43.14420670
4 -23.06323815 -43.14547182
4 -23.06287588 -43.14573332
4 -23.06126916 -43.14722531
4 -23.06099834 -43.14578286
4 -23.06403131 -43.14486871
4 -23.06277470 -43.14627202
4 -23.06382605 -43.14644679
4 -23.06458325 -43.14627878
4 -23.06466189 -43.14523467
4 -23.06415682 -43.14415325
4 -23.06509471 -43.14353878
4 -23.06405906 -43.14352091
4 -23.06261010 -43.14734071
4 -23.06164708 -43.14439722
4 -23.06410945 -43.14433776
5 -23.06420013 -43.14281325
5 -23.06364948 -43.14227326
5 -23.06350765 -43.14294983
5 -23.06492092 -43.14138680
5 -23.06501510 -43.14176058
5 -23.06511419 -43.14184971
5 -23.06330277 -43.14186625
5 -23.06382443 -43.14198775
5 -23.06366957 -43.14226876
5 -23.06393941 -43.14337195
5 -23.06305372 -43.14216582
5 -23.06323270 -43.14227310
5 -23.06350848 -43.14286782
5 -23.06503794 -43.14195466
5 -23.06278533 -43.14298350
5 -23.06328462 -43.14214723
5 -23.06406556 -43.14231304
5 -23.06467878 -43.14316062
5 -23.06417031 -43.14324444
5 -23.06322408 -43.14323303
5 -23.06517606 -43.14257764
5 -23.06248631 -43.14300599
5 -23.06296384 -43.14340613
5 -23.06373528 -43.14203730
5 -23.06501573 -43.14321362
5 -23.06484396 -43.14160013
5 -23.06460141 -43.14224811
5 -23.06406605 -43.14221504
5 -23.06482589 -43.14143013
5 -23.06311714 -43.14208718
5 -23.06200107 -43.14344527
5 -23.06357922 -43.14233558
5 -23.06447998 -43.14271808
5 -23.06432551 -43.14276319
5 -23.06310129 -43.14235910
5 -23.06292969 -43.14284068
5 -23.06373136 -43.14289204
5 -23.06324058 -43.14232019
5 -23.06500454 -43.14338954
5 -23.06211276 -43.14320723
5 -23.06508577 -43.14160112
5 -23.06379598 -43.14347359
5 -23.06377556 -43.14310891
5 -23.06432051 -43.14320246
5 -23.06393038 -43.14328272
5 -23.06320469 -43.14315803
5 -23.06412510 -43.14198391
5 -23.06362447 -43.14287236
5 -23.06415527 -43.14222166
5 -23.06506587 -43.14293946
5 -23.06372897 -43.14251813
5 -23.06466003 -43.14163096
5 -23.06376933 -43.14180724
5 -23.06337525 -43.14259499
5 -23.06241196 -43.14297441
5 -23.06449344 -43.14259576
5 -23.06371892 -43.14218915
5 -23.06395912 -43.14247610
5 -23.06360094 -43.14217300
5 -23.06435578 -43.14217147
5 -23.06300447 -43.14294514
5 -23.06248559 -43.14310919
5 -23.06399685 -43.14228382
5 -23.06371496 -43.14188603
5 -23.06475800 -43.14296503
5 -23.06234242 -43.14316851
5 -23.06356137 -43.14223040
5 -23.06391818 -43.14268306
5 -23.06341174 -43.14281022
5 -23.06374425 -43.14287032
5 -23.06239896 -43.14327288
5 -23.06470105 -43.14301829
5 -23.06456583 -43.14340825
5 -23.06507162 -43.14159846
5 -23.06351656 -43.14196568
5 -23.06500254 -43.14141459
5 -23.06204758 -43.14331934
5 -23.06255610 -43.14311838
5 -23.06271507 -43.14337239
5 -23.06355521 -43.14202318
5 -23.06494505 -43.14317814
5 -23.06412444 -43.14204749
5 -23.06276498 -43.14331331
5 -23.06297619 -43.14268754
5 -23.06493778 -43.14214183
5 -23.06279578 -43.14274268
5 -23.06521455 -43.14192214
5 -23.06436550 -43.14222548
5 -23.06516518 -43.14195445
5 -23.06251058 -43.14298742
5 -23.06377513 -43.14298301
5 -23.06440773 -43.14202041
5 -23.06260010 -43.14337962
5 -23.06449563 -43.14249643
5 -23.06454044 -43.14215990
5 -23.06351589 -43.14255000
5 -23.06390240 -43.14324781
5 -23.06340512 -43.14255896
5 -23.06317928 -43.14340086
5 -23.06448095 -43.14343677
6 -23.04905574 -43.66238883
6 -23.04524310 -43.66343064
6 -23.04978676 -43.65958536
6 -23.05135996 -43.65626308
6 -23.05003359 -43.65598295
6 -23.04753983 -43.66067016
6 -23.04499173 -43.65641950
6 -23.04546881 -43.66296043
6 -23.05071306 -43.66036442
6 -23.05202958 -43.65852226
6 -23.04470991 -43.65843893
6 -23.04462470 -43.65832664
6 -23.04063869 -43.65946076
6 -23.04840418 -43.66023301
6 -23.05270595 -43.66215352
6 -23.04156768 -43.66234074
6 -23.04706411 -43.66182403
6 -23.04209691 -43.66292328
6 -23.04568374 -43.65649968
6 -23.05269733 -43.66289413
6 -23.04181178 -43.65649428
6 -23.04465402 -43.66336981
6 -23.04841983 -43.65963148
6 -23.05032040 -43.65937022
6 -23.05108452 -43.65871951
6 -23.04150320 -43.65994613
6 -23.04293618 -43.65821912
6 -23.04900520 -43.65903407
6 -23.05194141 -43.65909625
6 -23.04525399 -43.66370844
6 -23.04190044 -43.65906111
6 -23.04525306 -43.66160470
6 -23.04378181 -43.66022375
6 -23.05150171 -43.65594286
6 -23.04946756 -43.65919901
6 -23.04212838 -43.66350745
6 -23.05175913 -43.66328536
6 -23.04899981 -43.65831897
6 -23.05159207 -43.65620575
6 -23.04741096 -43.66223768
6 -23.04495127 -43.66021229
6 -23.04916157 -43.66302717
6 -23.04762247 -43.65912866
6 -23.04934233 -43.66367673
6 -23.04307521 -43.65589111
6 -23.04247351 -43.66043936
6 -23.04395626 -43.66032441
6 -23.04201169 -43.65873950
6 -23.04430522 -43.66003228
6 -23.04912047 -43.66239917
6 -23.04947282 -43.66048571
6 -23.04667947 -43.66106043
6 -23.04272142 -43.66268347
6 -23.04081630 -43.65810449
6 -23.04439375 -43.66136844
6 -23.04978497 -43.66196184
6 -23.04203828 -43.65864764
6 -23.05001631 -43.66154779
6 -23.04107726 -43.65647704
6 -23.05220306 -43.66028620
6 -23.04928972 -43.66092216
6 -23.05015268 -43.65616301
6 -23.04397816 -43.65778932
6 -23.04390220 -43.66141929
6 -23.04867846 -43.65629403
6 -23.04376331 -43.65820929
6 -23.05065059 -43.65887479
6 -23.04907977 -43.66193385
6 -23.04827020 -43.66141166
6 -23.05018611 -43.66261181
6 -23.04331361 -43.66313211
6 -23.04286358 -43.66385850
6 -23.05207356 -43.65709421
6 -23.04865705 -43.66103830
6 -23.05197868 -43.65580106
6 -23.04267356 -43.65881520
6 -23.05031383 -43.65696421
6 -23.04795689 -43.65916154
6 -23.04826330 -43.66264800
6 -23.03949589 -43.65591760
6 -23.04453447 -43.65817749
6 -23.05024775 -43.66340845
6 -23.04583126 -43.66418478
6 -23.04604914 -43.66204612
6 -23.05174472 -43.66373392
6 -23.05087502 -43.65691653
6 -23.05248880 -43.66257284
6 -23.04388210 -43.65830432
6 -23.05155687 -43.65952945
6 -23.04230730 -43.65634401
6 -23.04386110 -43.65647179
6 -23.05153949 -43.66329604
6 -23.04190344 -43.65829292
6 -23.04249587 -43.66298366
6 -23.04897233 -43.66411182
6 -23.04160933 -43.66190312
6 -23.05093453 -43.65834127
6 -23.05016075 -43.65849663
6 -23.04677207 -43.66013392
6 -23.05147604 -43.65983978
7 -23.03864151 -43.64959451
7 -23.04765823 -43.63922503
7 -23.03914010 -43.62954929
7 -23.04431794 -43.65041937
7 -23.03970699 -43.61842148
7 -23.04436367 -43.61052986
7 -23.04784843 -43.65104341
7 -23.05112157 -43.65376597
7 -23.04544691 -43.65242462
7 -23.04955995 -43.64514541
7 -23.05025328 -43.61145276
7 -23.04309900 -43.62806847
7 -23.04055744 -43.62297560
7 -23.04763331 -43.63092814
7 -23.04953216 -43.65137896
7 -23.04624623 -43.62649836
7 -23.04722076 -43.63558456
7 -23.04524030 -43.62880132
7 -23.04146359 -43.61076561
7 -23.04860182 -43.64090301
7 -23.04369878 -43.65457973
7 -23.03888692 -43.61229821
7 -23.04808887 -43.62704966
7 -23.04082083 -43.62280971
7 -23.04645384 -43.61632729
7 -23.04907123 -43.63218022
7 -23.04724066 -43.63869024
7 -23.04808254 -43.61463895
7 -23.04052945 -43.63992664
7 -23.04507724 -43.65094676
7 -23.04384135 -43.61871868
7 -23.04756032 -43.65396401
7 -23.04425544 -43.63917319
7 -23.04273803 -43.62419465
7 -23.04390522 -43.63964370
7 -23.04754071 -43.64111137
7 -23.05032645 -43.62561657
7 -23.04501656 -43.64816795
7 -23.03919378 -43.65529564
7 -23.04816235 -43.61132580
7 -23.04430918 -43.61281043
7 -23.04442123 -43.62385447
7 -23.04842243 -43.63530988
7 -23.03835617 -43.62323106
7 -23.03902924 -43.62128383
7 -23.04238145 -43.65063661
7 -23.04034899 -43.65256199
7 -23.03972743 -43.61351796
7 -23.04866215 -43.63174126
7 -23.04285382 -43.65107245
7 -23.04340756 -43.64495907
7 -23.04012271 -43.65309870
7 -23.04285157 -43.63982744
7 -23.04471106 -43.64858650
7 -23.03906692 -43.61485573
7 -23.04429825 -43.62956967
7 -23.05116963 -43.64422226
7 -23.04765454 -43.64045538
7 -23.04848634 -43.62799969
7 -23.04705503 -43.65388441
7 -23.04256524 -43.64008816
7 -23.04053134 -43.64048727
7 -23.04109282 -43.60962140
7 -23.04098904 -43.63475690
7 -23.04153450 -43.64234554
7 -23.04795531 -43.62690642
7 -23.04598719 -43.61074386
7 -23.04641104 -43.63004449
7 -23.04045895 -43.63563293
7 -23.04420270 -43.61235773
7 -23.04029334 -43.62292338
7 -23.04155725 -43.62316830
7 -23.04927653 -43.62101892
7 -23.05041083 -43.62735770
7 -23.04143499 -43.62237305
7 -23.04634648 -43.61598600
7 -23.04305316 -43.65573746
7 -23.04516906 -43.62935632
7 -23.04828604 -43.62403492
7 -23.03815888 -43.62282898
7 -23.04147676 -43.61297250
7 -23.04450151 -43.64774915
7 -23.03986655 -43.63151035
7 -23.04503488 -43.63802646
7 -23.05006285 -43.65071035
7 -23.04990805 -43.63371698
7 -23.04899618 -43.61872808
7 -23.04792212 -43.64857468
7 -23.03961476 -43.63042799
7 -23.04553438 -43.64039769
7 -23.05062042 -43.60930555
7 -23.04436102 -43.61554452
7 -23.04808069 -43.63158631
7 -23.03904477 -43.63256184
7 -23.04210879 -43.63181482
7 -23.04962177 -43.61364328
7 -23.03997363 -43.61794255
7 -23.04787659 -43.61677776
7 -23.04787263 -43.64922642
7 -23.04673182 -43.64075651
8 -23.04370733 -43.59724226
8 -23.04265759 -43.57353449
8 -23.03989265 -43.57554923
8 -23.04957044 -43.59101238
8 -23.04239125 -43.59556948
8 -23.05849561 -43.57165993
8 -23.04091857 -43.56273290
8 -23.05060121 -43.56489360
8 -23.04918875 -43.60314057
8 -23.06035509 -43.56562613
8 -23.05308967 -43.57864298
8 -23.04691266 -43.56773548
8 -23.04648024 -43.56428805
8 -23.04168089 -43.58819627
8 -23.04056584 -43.58308564
8 -23.04699572 -43.56424802
8 -23.04237635 -43.59910653
8 -23.05170126 -43.59289402
8 -23.05376751 -43.56918290
8 -23.05915835 -43.56823804
8 -23.04045688 -43.56689311
8 -23.05101681 -43.59799683
8 -23.04672698 -43.59243345
8 -23.04268790 -43.59308928
8 -23.04760979 -43.59419844
8 -23.04387406 -43.60671214
8 -23.04950684 -43.58937000
8 -23.05187921 -43.58054831
8 -23.05093204 -43.57417665
8 -23.05496379 -43.56805742
8 -23.04539592 -43.59376800
8 -23.04096032 -43.57500354
8 -23.04350341 -43.56298570
8 -23.04404455 -43.57043157
8 -23.04977270 -43.56566654
8 -23.04133225 -43.58521456
8 -23.04249294 -43.57102022
8 -23.04450823 -43.59760343
8 -23.04007761 -43.56559224
8 -23.04416873 -43.59731950
8 -23.04897433 -43.56930782
8 -23.05482661 -43.57580343
8 -23.05032225 -43.58537331
8 -23.05272351 -43.58755883
8 -23.03960721 -43.59624234
8 -23.05310298 -43.56317528
8 -23.05287689 -43.58532572
8 -23.03933717 -43.57982594
8 -23.04207833 -43.57749564
8 -23.04462414 -43.58631533
8 -23.03884397 -43.57389393
8 -23.03949196 -43.57025696
8 -23.03960698 -43.58475484
8 -23.04781609 -43.60204630
8 -23.04296443 -43.57897530
8 -23.04548561 -43.60186346
8 -23.04251958 -43.56561995
8 -23.04777697 -43.60278982
8 -23.05168049 -43.58912911
8 -23.04504249 -43.59616414
8 -23.04634682 -43.57340512
8 -23.04420921 -43.60774838
8 -23.04975687 -43.58011861
8 -23.04988555 -43.58992747
8 -23.04504784 -43.58871144
8 -23.05408979 -43.57217050
8 -23.04578815 -43.57926342
8 -23.04902851 -43.56452933
8 -23.05513885 -43.57634227
8 -23.04688329 -43.59098844
8 -23.05061872 -43.57173904
8 -23.04989042 -43.60540312
8 -23.05272589 -43.57771796
8 -23.04778294 -43.59410110
8 -23.04995607 -43.58031652
